5.400000e+02	2.982996e-01
5.400100e+02	2.984311e-01
5.400200e+02	2.985627e-01
5.400300e+02	2.986942e-01
5.400400e+02	2.988258e-01
5.400500e+02	2.989573e-01
5.400600e+02	2.990887e-01
5.400700e+02	2.992202e-01
5.400800e+02	2.993516e-01
5.400900e+02	2.994831e-01
5.401000e+02	2.996145e-01
5.401100e+02	2.997458e-01
5.401200e+02	2.998772e-01
5.401300e+02	3.000085e-01
5.401400e+02	3.001399e-01
5.401500e+02	3.002712e-01
5.401600e+02	3.004025e-01
5.401700e+02	3.005337e-01
5.401800e+02	3.006650e-01
5.401900e+02	3.007962e-01
5.402000e+02	3.009274e-01
5.402100e+02	3.010586e-01
5.402200e+02	3.011897e-01
5.402300e+02	3.013209e-01
5.402400e+02	3.014520e-01
5.402500e+02	3.015831e-01
5.402600e+02	3.017142e-01
5.402700e+02	3.018453e-01
5.402800e+02	3.019763e-01
5.402900e+02	3.021074e-01
5.403000e+02	3.022384e-01
5.403100e+02	3.023694e-01
5.403200e+02	3.025003e-01
5.403300e+02	3.026313e-01
5.403400e+02	3.027622e-01
5.403500e+02	3.028931e-01
5.403600e+02	3.030240e-01
5.403700e+02	3.031549e-01
5.403800e+02	3.032858e-01
5.403900e+02	3.034166e-01
5.404000e+02	3.035474e-01
5.404100e+02	3.036782e-01
5.404200e+02	3.038090e-01
5.404300e+02	3.039397e-01
5.404400e+02	3.040705e-01
5.404500e+02	3.042012e-01
5.404600e+02	3.043319e-01
5.404700e+02	3.044626e-01
5.404800e+02	3.045932e-01
5.404900e+02	3.047239e-01
5.405000e+02	3.048545e-01
5.405100e+02	3.049851e-01
5.405200e+02	3.051157e-01
5.405300e+02	3.052462e-01
5.405400e+02	3.053768e-01
5.405500e+02	3.055073e-01
5.405600e+02	3.056378e-01
5.405700e+02	3.057683e-01
5.405800e+02	3.058988e-01
5.405900e+02	3.060292e-01
5.406000e+02	3.061596e-01
5.406100e+02	3.062900e-01
5.406200e+02	3.064204e-01
5.406300e+02	3.065508e-01
5.406400e+02	3.066811e-01
5.406500e+02	3.068115e-01
5.406600e+02	3.069418e-01
5.406700e+02	3.070721e-01
5.406800e+02	3.072023e-01
5.406900e+02	3.073326e-01
5.407000e+02	3.074628e-01
5.407100e+02	3.075930e-01
5.407200e+02	3.077232e-01
5.407300e+02	3.078534e-01
5.407400e+02	3.079835e-01
5.407500e+02	3.081137e-01
5.407600e+02	3.082438e-01
5.407700e+02	3.083739e-01
5.407800e+02	3.085040e-01
5.407900e+02	3.086340e-01
5.408000e+02	3.087641e-01
5.408100e+02	3.088941e-01
5.408200e+02	3.090241e-01
5.408300e+02	3.091541e-01
5.408400e+02	3.092840e-01
5.408500e+02	3.094139e-01
5.408600e+02	3.095439e-01
5.408700e+02	3.096738e-01
5.408800e+02	3.098037e-01
5.408900e+02	3.099335e-01
5.409000e+02	3.100634e-01
5.409100e+02	3.101932e-01
5.409200e+02	3.103230e-01
5.409300e+02	3.104528e-01
5.409400e+02	3.105825e-01
5.409500e+02	3.107123e-01
5.409600e+02	3.108420e-01
5.409700e+02	3.109717e-01
5.409800e+02	3.111014e-01
