541	1.881106e+00	
542	2.051805e+00	
543	2.185532e+00	
544	2.295057e+00	
545	2.386985e+00	
546	2.465407e+00	
547	2.533089e+00	
548	2.592019e+00	
549	2.643682e+00	
550	2.689227e+00	
551	2.729561e+00	
552	2.765413e+00	
553	2.797381e+00	
554	2.825959e+00	
555	2.851606e+00	
556	2.874581e+00	
557	2.895228e+00	
558	2.913801e+00	
559	2.930520e+00	
560	2.945623e+00	
561	2.959185e+00	
562	2.971399e+00	
563	2.982438e+00	
564	2.992326e+00	
565	3.001209e+00	
566	3.009223e+00	
567	3.016356e+00	
568	3.022726e+00	
569	3.028445e+00	
570	3.033477e+00	
571	3.037968e+00	
572	3.041872e+00	
573	3.045326e+00	
574	3.048275e+00	
575	3.050848e+00	
576	3.052984e+00	
577	3.054806e+00	
578	3.056295e+00	
579	3.057428e+00	
580	3.058321e+00	
581	3.058950e+00	
582	3.059285e+00	
583	3.059438e+00	
584	3.059380e+00	
585	3.059077e+00	
586	3.058639e+00	
587	3.058030e+00	
588	3.057262e+00	
589	3.056301e+00	
590	3.055249e+00	
591	3.054070e+00	
592	3.052772e+00	
593	3.051364e+00	
594	3.049807e+00	
595	3.048201e+00	
596	3.046506e+00	
597	3.044730e+00	
598	3.042876e+00	
599	3.040952e+00	
600	3.038962e+00	
601	3.036910e+00	
602	3.034803e+00	
603	3.032643e+00	
604	3.030435e+00	
605	3.028182e+00	
606	3.025889e+00	
607	3.023559e+00	
608	3.021194e+00	
609	3.018797e+00	
610	3.016373e+00	
611	3.013922e+00	
612	3.011449e+00	
613	3.008954e+00	
614	3.006441e+00	
615	3.003958e+00	
616	3.001414e+00	
617	2.998858e+00	
618	2.996292e+00	
619	2.993716e+00	
620	2.991134e+00	
621	2.988593e+00	
622	2.986002e+00	
623	2.983408e+00	
624	2.980814e+00	
625	2.978220e+00	
626	2.975675e+00	
627	2.973086e+00	
628	2.970502e+00	
629	2.967969e+00	
630	2.965397e+00	
631	2.962833e+00	
632	2.960324e+00	
633	2.957778e+00	
634	2.955244e+00	
635	2.952767e+00	
636	2.950258e+00	
637	2.947762e+00	
638	2.945327e+00	
639	2.942861e+00	
640	2.940412e+00	
641	2.938025e+00	
642	2.935611e+00	
643	2.933262e+00	
644	2.930886e+00	
645	2.928576e+00	
646	2.926242e+00	
647	2.923974e+00	
648	2.921684e+00	
649	2.919462e+00	
650	2.917219e+00	
651	2.915045e+00	
652	2.912851e+00	
653	2.910728e+00	
654	2.908585e+00	
655	2.906515e+00	
656	2.904426e+00	
657	2.902411e+00	
658	2.900379e+00	
659	2.898421e+00	
660	2.896447e+00	
661	2.894548e+00	
662	2.892679e+00	
663	2.890796e+00	
664	2.888989e+00	
665	2.887169e+00	
666	2.885426e+00	
667	2.883715e+00	
668	2.881991e+00	
669	2.880346e+00	
670	2.878733e+00	
671	2.877109e+00	
