5.400000e+02	2.780721e-01
5.400100e+02	2.781140e-01
5.400200e+02	2.781560e-01
5.400300e+02	2.781979e-01
5.400400e+02	2.782398e-01
5.400500e+02	2.782818e-01
5.400600e+02	2.783237e-01
5.400700e+02	2.783656e-01
5.400800e+02	2.784075e-01
5.400900e+02	2.784494e-01
5.401000e+02	2.784913e-01
5.401100e+02	2.785332e-01
5.401200e+02	2.785750e-01
5.401300e+02	2.786169e-01
5.401400e+02	2.786588e-01
5.401500e+02	2.787007e-01
5.401600e+02	2.787425e-01
5.401700e+02	2.787844e-01
5.401800e+02	2.788262e-01
5.401900e+02	2.788681e-01
5.402000e+02	2.789099e-01
5.402100e+02	2.789517e-01
5.402200e+02	2.789936e-01
5.402300e+02	2.790354e-01
5.402400e+02	2.790772e-01
5.402500e+02	2.791190e-01
5.402600e+02	2.791608e-01
5.402700e+02	2.792027e-01
5.402800e+02	2.792445e-01
5.402900e+02	2.792862e-01
5.403000e+02	2.793280e-01
5.403100e+02	2.793698e-01
5.403200e+02	2.794116e-01
5.403300e+02	2.794534e-01
5.403400e+02	2.794951e-01
5.403500e+02	2.795369e-01
5.403600e+02	2.795787e-01
5.403700e+02	2.796204e-01
5.403800e+02	2.796622e-01
5.403900e+02	2.797039e-01
5.404000e+02	2.797456e-01
5.404100e+02	2.797874e-01
5.404200e+02	2.798291e-01
5.404300e+02	2.798708e-01
5.404400e+02	2.799125e-01
5.404500e+02	2.799542e-01
5.404600e+02	2.799959e-01
5.404700e+02	2.800376e-01
5.404800e+02	2.800793e-01
5.404900e+02	2.801210e-01
5.405000e+02	2.801627e-01
5.405100e+02	2.802044e-01
5.405200e+02	2.802461e-01
5.405300e+02	2.802877e-01
5.405400e+02	2.803294e-01
5.405500e+02	2.803711e-01
5.405600e+02	2.804127e-01
5.405700e+02	2.804544e-01
5.405800e+02	2.804960e-01
5.405900e+02	2.805376e-01
5.406000e+02	2.805793e-01
5.406100e+02	2.806209e-01
5.406200e+02	2.806625e-01
5.406300e+02	2.807041e-01
5.406400e+02	2.807458e-01
5.406500e+02	2.807874e-01
5.406600e+02	2.808290e-01
5.406700e+02	2.808706e-01
5.406800e+02	2.809121e-01
5.406900e+02	2.809537e-01
5.407000e+02	2.809953e-01
5.407100e+02	2.810369e-01
5.407200e+02	2.810785e-01
5.407300e+02	2.811200e-01
5.407400e+02	2.811616e-01
5.407500e+02	2.812031e-01
5.407600e+02	2.812447e-01
5.407700e+02	2.812862e-01
5.407800e+02	2.813278e-01
5.407900e+02	2.813693e-01
5.408000e+02	2.814108e-01
5.408100e+02	2.814524e-01
5.408200e+02	2.814939e-01
5.408300e+02	2.815354e-01
5.408400e+02	2.815769e-01
5.408500e+02	2.816184e-01
5.408600e+02	2.816599e-01
5.408700e+02	2.817014e-01
5.408800e+02	2.817429e-01
5.408900e+02	2.817844e-01
5.409000e+02	2.818258e-01
5.409100e+02	2.818673e-01
5.409200e+02	2.819088e-01
5.409300e+02	2.819502e-01
5.409400e+02	2.819917e-01
5.409500e+02	2.820331e-01
5.409600e+02	2.820746e-01
5.409700e+02	2.821160e-01
5.409800e+02	2.821575e-01
5.409900e+02	2.821989e-01
5.410000e+02	2.822403e-01
5.410100e+02	2.822817e-01
5.410200e+02	2.823231e-01
5.410300e+02	2.823646e-01
5.410400e+02	2.824060e-01
5.410500e+02	2.824474e-01
5.410600e+02	2.824888e-01
5.410700e+02	2.825301e-01
5.410800e+02	2.825715e-01
